Produce Name,Price,Description,Image,Category,Options,Product URL
"
    Gemstone Authentication Report By GTL JAIPUR
"
    10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 24x14 to 20x12 mm
",9408,"10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 24x14 to 20x12 mmStones: African CitrineBeads Dimension (MM) ::  24x14x9 to 20x12x8Drill Size: 0.45 mmDrill Hole: SideInclusions::Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=spindle*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/20a7ce/3946808234/il_794xN.3946808234_8t71.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1252218001/10-pieces-african-citrine-faceted?click_key=dd67d41832913c07fb82e35dbcaf97efb4ab8f64%3A1252218001&click_sum=75778f7b&ref=shop_home_active_7&pro=1&frs=1
"
    8 Pieces Aquamarine Grade-C Hammered Faceted Oval Cab Beads Natural Gemstone Face Drill Beads Line Strand | Aquamarine Beads | 19x15x4 mm
",3458,"8 Pieces Aquamarine Grade-C Hammered Faceted Oval Cab Beads Natural Gemstone Face Drill Beads Line Strand | Aquamarine Beads | 19x15x4 mmStones : AquamarineBeads Dimension (MM) :  19x15x4Weight (carat) :: 74Drill Size : 0.80mmDrill Hole : FaceLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=faceted+cab*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/d5b081/4028742579/il_794xN.4028742579_rcde.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1246887598/8-pieces-aquamarine-grade-c-hammered?click_key=bb0024ed074e68fb54f2768c971134398d6d0d35%3A1246887598&click_sum=57bc007f&ref=shop_home_active_8&pro=1&frs=1
"
    Pair Of Aquamarine Grade-C Uneven Rose Cut Faceted Cab Beads Natural Gemstone Face Drill Beads Line Strand | Aquamarine Beads | 41x23x4 mm
",3320,"Pair Of Aquamarine Grade-C Uneven Rose Cut Faceted Cab Beads Natural Gemstone Face Drill Beads Line Strand | Aquamarine Beads | 41x23x4 mmStones : AquamarineBeads Dimension (MM) :  41x23x4Weight (carat) :: 60Drill Size : 0.80mmDrill Hole : FaceLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=faceted+cab*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/6d75e9/3981080674/il_794xN.3981080674_pzm9.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1246886658/pair-of-aquamarine-grade-c-uneven-rose?click_key=399daeab5f9db2c1178ae4285a64719ae6f46125%3A1246886658&click_sum=6f555d0f&ref=shop_home_active_9&pro=1&frs=1
"
    4 Inches Green Strawberry Quartz Faceted Geometrical Tumble Beads Natural Gemstone Side Drill Beads Line | 13x12 to 10x8 mm | Quartz Beads
",4081,"4 Inches Green Strawberry Quartz Faceted Geometrical Tumble Beads Natural Gemstone Side Drill Beads Line | 13x12 to 10x8 mm | Quartz BeadsStones :  Green Strawberry QuartzBeads Dimension (MM) :  13x12x5 to 10x8x5Drill Size : 0.45 mm ..................Returns & exchanges............... gladly accept returns and exchanges Contact me within: 14 days of delivery Send items back within: 30days of delivery I don't accept cancellations But please contact me if you have any problems with your order .................Delivery Policies........................... For USA - Estimated Delivery Time through USPS - 6-12 Days (in most cases within week) For EUROPE - Estimated Delivery Time Through DHL ECOMMERCE-10-16 Days For JAPAN -Estimated Delivery Time Through DHL ECOMMERCE -15-22 Days ******IF YOU PLACE ORDER ABOVE  US$ 500 AFTER 15% DISCOUNT THEN YOUR PARCEL WILL BE SHIPPED THROUGH Fed Ex / DHL Express - DELIVERS WITHIN A WEEK******* ****** IN CASE YOU WANT FAST SHIPPING, PLEASE MESSAGE US BEFORE CONFIRMING ORDER*******",https://i.etsystatic.com/20343546/r/il/9a9169/3971078508/il_794xN.3971078508_qlkv.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1244419702/4-inches-green-strawberry-quartz-faceted?click_key=f320de2469fbe6a3377249ab361a875abb42d43e%3A1244419702&click_sum=0c838927&ref=shop_home_active_10&pro=1&frs=1
"
    10 Pieces Crystal Oval Concave Cut Beads Natural Gemstone Double Drill Beads Line Strand | Genuine Crystal Beads | 15x12x8 to 13x12x8 mm
",3942,10 Pieces Crystal Oval Concave Cut Beads Natural Gemstone Double Drill Beads Line Strand | Genuine Crystal Beads | 15x12x8 to 13x12x8 mmStones :  Crystal QuartzBeads Dimension (MM) : 15x12x8 to 13x12x8Drill Size :  0.80mmDrill:: Face,https://i.etsystatic.com/20343546/r/il/a0f315/3971023334/il_794xN.3971023334_s91o.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1244409026/10-pieces-crystal-oval-concave-cut-beads?click_key=862c537564572c2245f8465e320940db996614c9%3A1244409026&click_sum=2837e07c&ref=shop_home_active_11&pro=1&frs=1
"
    10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 25x12 to 19x11 mm
",7886,"10 Pieces African Citrine Faceted Spindle Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Citrine Beads | 25x12 to 19x11 mmStones: African CitrineBeads Dimension (MM) ::  25x12x7 to 19x11x7Drill Size: 0.45 mmDrill Hole: SideInclusions::Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=spindle*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/d99f80/3946822246/il_794xN.3946822246_738i.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1238234148/10-pieces-african-citrine-faceted?click_key=cc9953ef557547eb6d1d1c6f0b53b07a217ad06d%3A1238234148&click_sum=d6837075&ref=shop_home_active_12&pro=1&frs=1
"
    12 Pieces Emerald Faceted Geometrical Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Emerald Beads | 15x7x5 to 9x6x4 mm
",3112,"12 Pieces Emerald Faceted Geometrical Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Emerald Beads | 15x7x5 to 9x6x4 mmStones :  EmeraldBeads Dimension (MM) :  15x7x5 to 9x6x4Drill Size : 0.80mmLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/Gemmore?ref=seller-platform-mcnav&search_query=geometrical+crown+cut*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/235c12/3980968948/il_794xN.3980968948_qvzd.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1246865004/12-pieces-emerald-faceted-geometrical?click_key=3b9455b8be108edefed39a49a3ff7e85543ff184%3A1246865004&click_sum=a9c83d93&ref=shop_home_active_13&pro=1&frs=1
"
    10 Pieces SMOKY QUARTZ Carved Eight Petal Flower Beads Natural Gemstone Carving Face Drill Beads Line Strand | Genuine Smoky Beads | 17x4 mm
",3873,"10 Pieces SMOKY QUARTZ Carved Eight Petal Flower Beads Natural Gemstone Carving Face Drill Beads Line Strand | Genuine Smoky Beads | 17x4 mmStones : SMOKY QUARTZ Beads Dimension (MM) :  17x17x4Drill Size : 0.80mmDrill Hole : FaceLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=flower*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/a6b949/4091670255/il_794xN.4091670255_54tn.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1262634764/10-pieces-smoky-quartz-carved-eight?click_key=e439e154a49fb875eeaac036fa0d50a1c0a24852%3A1262634764&click_sum=626411f0&ref=shop_home_active_14&pro=1&frs=1
"
    10 Pieces Black Rutile Quartz Flat Faceted Cab Beads Natural Gemstone Face Drill Beads Line Strand | Rutile Beads | 18x19x3 to 13x16x3 mm
",8231,"10 Pieces Black Rutile Quartz Flat Faceted Cab Beads Natural Gemstone Face Drill Beads Line Strand | Rutile Beads | 18x19x3 to 13x16x3 mmStones :  Black Rutile QuartzBeads Dimension (MM) : 18x19x3 to 13x16x3Drill Size :  0.80 mm.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=faceted+cab*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/cdce3d/4013998768/il_794xN.4013998768_d7ew.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1269112687/10-pieces-black-rutile-quartz-flat?click_key=8c876a25312693d432fbb503228d31df94cdaf46%3A1269112687&click_sum=c0eced9d&ref=shop_home_active_15&pro=1&frs=1
"
    16 Pieces Citrine Faceted Pear Beads Natural Gemstone Briolette Side Drill Beads Line Strand | Genuine Citrine Beads | 8x5x4 to 7x5x4 mm
",1037,"16 Pieces Citrine Faceted Pear Beads Natural Gemstone Briolette Side Drill Beads Line Strand | Genuine Citrine Beads | 8x5x4 to 7x5x4 mmStones :CitrineBeads Dimension (MM) : 8x5x4 to 7x5x4Drill Size :0.45 mmhttps://www.etsy.com/in-en/shop/gemmore/?search_query=Pear+briolette.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/40c213/4059807105/il_794xN.4059807105_12tg.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1268610193/16-pieces-citrine-faceted-pear-beads?click_key=ce4812937896396cb2727dfeb74fb0eecdc99473%3A1268610193&click_sum=e15bace1&ref=shop_home_active_16&pro=1&frs=1
"
    6 Pieces ROSE QUARTZ Grade-C FACETED Cab Oval Beads Natural Gemstone Double Drill Beads Line Strand | Rose Quartz Beads | 32x11 to 30x8x5 mm
",691,"6 Pieces ROSE QUARTZ FACETED Cab Oval Beads Natural Gemstone Double Drill Beads Line Strand | Genuine Rose Quartz Beads | 32x11 to 30x8x5 mmStones : Rose QuartzBeads Dimension (MM) ::  32x11x6 to 30x8x5Drill Size : 0.80mmDrill Hole : FaceInclusions :: Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=faceted+cab*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/cf0833/4012057374/il_794xN.4012057374_3f87.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1268591527/6-pieces-rose-quartz-grade-c-faceted-cab?click_key=7f508a88a566b22176212c26aaa7f00a2ddc7835%3A1268591527&click_sum=ec1fed86&ref=shop_home_active_17&pro=1&frs=1
"
    20 Pieces Multi Tourmaline Faceted Pear Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Tourmaline Beads | 10x7x3 to 6x4 mm
",8439,"20 Pieces Multi Tourmaline Faceted Pear Cut Stone Beads Natural Gemstone Side Drill Beads Line Strand | Tourmaline Beads | 10x7x3 to 6x4 mmStones :  Multi TourmalineBeads Dimension (MM)::  10x7x3 to 6x4x3Drill Size : 0.45mmDrill/Hole::  SideLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=pear%2Bcut&page*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/506aee/4022645526/il_794xN.4022645526_okep.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1271301963/20-pieces-multi-tourmaline-faceted-pear?click_key=139f1abc00e84a4b9e535e6beefcb1b81612dc50%3A1271301963&click_sum=7d1105a5&ref=shop_home_active_18&pro=1&frs=1
"
    10 Pieces Black Rutile Quartz Flat Faceted Cab Beads Natural Gemstone Face Drill Beads Line Strand | Rutile Beads | 19x14x4 to 16x19x4 mm
",9546,"10 Pieces Black Rutile Quartz Flat Faceted Cab Beads Natural Gemstone Face Drill Beads Line Strand | Rutile Beads | 19x14x4 to 16x19x4 mmStones :  Black Rutile QuartzBeads Dimension (MM) : 19x14x4 to 16x19x4Drill Size :  0.80 mm.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=faceted+cab*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/09e281/4014003448/il_794xN.4014003448_hcge.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1269113601/10-pieces-black-rutile-quartz-flat?click_key=2f35481d3cc28e50c5c461c1d8f0aa21b216a48f%3A1269113601&click_sum=a7a876ef&ref=shop_home_active_19&pro=1&frs=1
"
    12 Pieces ROSE QUARTZ Grade-C FACETED Cab Mix Beads Natural Gemstone Double Drill Beads Line Strand | Rose Quartz Beads | 20x15x7 to 7x3 mm
",622,"12 Pieces ROSE QUARTZ Grade-C FACETED Cab Mix Beads Natural Gemstone Double Drill Beads Line Strand | Rose Quartz Beads | 20x15x7 to 7x3 mmStones : Rose QuartzBeads Dimension (MM) ::  20x15x7 to 7x3Drill Size : 0.80mmDrill Hole : FaceInclusions :: Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=faceted+cab*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/ff67b9/4059730569/il_794xN.4059730569_b91t.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1268594331/12-pieces-rose-quartz-grade-c-faceted?click_key=19f8151f45b169c79a811da98b6500ac39dd7796%3A1268594331&click_sum=3bd0ece6&ref=shop_home_active_20&pro=1&frs=1
"
    10 Pieces Smoky Quartz Concave Cut Lozenge Shape Natural Gemstone Side Drill Beads Line Strand | Wholesale Smoky Beads | 13x8x5 to 12x7x4 mm
",1521,"10 Pieces Smoky Quartz Concave Cut Lozenge Shape Natural Gemstone Side Drill Beads Line Strand | Wholesale Smoky Beads | 13x8x5 to 12x7x4 mmStones : Smoky Quartz Beads Dimension (MM) :  13x8x5 to 12x7x4Drill Size :  0.45 mmLoved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/7ba394/4091685321/il_794xN.4091685321_7v0q.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1262638514/10-pieces-smoky-quartz-concave-cut?click_key=5ae79d8fa8371ef3913de651f8d64adda66d5525%3A1262638514&click_sum=472ecf6c&ref=shop_home_active_21&pro=1&frs=1
"
    12 Pieces ROSE QUARTZ Grade-B FACETED Cab Mix Beads Natural Gemstone Double Drill Beads Line Strand | Rose Quartz Beads | 16x7 to 7x4 mm
",760,"12 Pieces ROSE QUARTZ Grade-B FACETED Cab Mix Beads Natural Gemstone Double Drill Beads Line Strand | Rose Quartz Beads | 16x7 to 7x4 mmStones : Rose QuartzBeads Dimension (MM) ::  16x7 to 7x4Drill Size : 0.80mmDrill Hole : FaceInclusions :: Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?search_query=faceted+cab*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/3a0eee/4059737279/il_794xN.4059737279_lvyp.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1254585356/12-pieces-rose-quartz-grade-b-faceted?click_key=17a485a9d869bf91cc924635bfbee027b52607c6%3A1254585356&click_sum=c69f0ece&ref=shop_home_active_22&pro=1&frs=1
"
    30 Pieces Rose Quartz Faceted Cab Round Shape Beads Natural Gemstone Face Drill Beads Line Strand | Rose Quartz Beads | 10x6 to 7x4 mm
",1383,"30 Pieces Rose Quartz Faceted Cab Round Shape Beads Natural Gemstone Face Drill Beads Line Strand | Rose Quartz Beads | 10x6 to 7x4 mmStones : Rose QuartzBeads Dimension (MM) ::  10x6 to 7x4Drill Size : 0.80mmDrill Hole : FaceInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/e1ff1d/4007272862/il_794xN.4007272862_awsp.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1253382034/30-pieces-rose-quartz-faceted-cab-round?click_key=32e41c1a738572414629645df9c4a77458f61368%3A1253382034&click_sum=f1d64fc4&ref=shop_home_active_23&pro=1&frs=1
"
    10 Pieces Multi Tourmaline Faceted Baguette Cut Beads Natural Gemstone Double Drill Beads Line Strand | Tourmaline Beads | 16x5x4 to 7x4 mm
",5118,"10 Pieces Multi Tourmaline Faceted Baguette Cut Beads Natural Gemstone Double Drill Beads Line Strand | Tourmaline Beads | 16x5x4 to 7x4 mmStones :  Multi TourmalineBeads Dimension (MM) : 16x5x4 to 7x4x2Drill Size : 0.70 mmDrill Hole : FaceLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=Baguette*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/44b306/4012729877/il_794xN.4012729877_oca1.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1242885256/10-pieces-multi-tourmaline-faceted?click_key=6862bced7947117127fd6e67fb791407c2b664de%3A1242885256&click_sum=713f6241&ref=shop_home_active_24&pro=1&frs=1
"
    10 Pieces Multi Tourmaline Faceted Baguette Cut Beads Natural Gemstone Double Drill Beads Line Strand | Tourmaline Beads | 18x5x4 to 7x5 mm
",5395,"10 Pieces Multi Tourmaline Faceted Baguette Cut Beads Natural Gemstone Double Drill Beads Line Strand | Tourmaline Beads | 18x5x4 to 7x5 mmStones :  Multi TourmalineBeads Dimension (MM) :  18x5x4 to 7x5x3Drill Size : 0.70 mmDrill Hole : FaceLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=Baguette*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/a30540/4012689445/il_794xN.4012689445_6mzm.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1256878567/10-pieces-multi-tourmaline-faceted?click_key=391e2965c060f7306c8ba33dfaf02767e74e137d%3A1256878567&click_sum=553a0a33&ref=shop_home_active_25&pro=1&frs=1
